accountNumber,ds,category,forecasted_amount,method
100000002,2026-09,shopping_clothing,540.7776034626376,prophet
100000002,2026-10,shopping_clothing,540.9736125616828,prophet
100000002,2026-11,shopping_clothing,541.1761552973627,prophet
100000002,2026-12,shopping_clothing,541.3721643964078,prophet
100000002,2027-01,shopping_clothing,541.5747071320878,prophet
100000002,2026-08,subscriptions,555.9399194025066,prophet
100000002,2026-09,subscriptions,558.6177203741693,prophet
100000002,2026-10,subscriptions,561.2091406693266,prophet
100000002,2026-11,subscriptions,563.8869416409893,prophet
100000002,2026-12,subscriptions,566.4783619361466,prophet
100000002,2027-01,subscriptions,569.1561629078093,prophet
100000002,2026-08,transport_fuel,550.6816797016985,prophet
100000002,2026-09,transport_fuel,551.4048770370524,prophet
100000002,2026-10,transport_fuel,552.1047454261045,prophet
100000002,2026-11,transport_fuel,552.8279427614584,prophet
100000002,2026-12,transport_fuel,553.5278111505106,prophet
100000002,2027-01,transport_fuel,554.2510084858645,prophet
100000003,2026-08,dining_cafes,284.5544687978264,prophet
100000003,2026-09,dining_cafes,284.6898739716242,prophet
100000003,2026-10,dining_cafes,284.82091123658984,prophet
100000003,2026-11,dining_cafes,284.9563164103876,prophet
100000003,2026-12,dining_cafes,285.08735367535326,prophet
100000003,2027-01,dining_cafes,285.2227588491511,prophet
100000003,2026-08,electricity_water_gas,465.5754434186065,prophet
100000003,2026-09,electricity_water_gas,463.4521139748044,prophet
100000003,2026-10,electricity_water_gas,461.39727902918935,prophet
100000003,2026-11,electricity_water_gas,459.27394958538724,prophet
100000003,2026-12,electricity_water_gas,457.2191146397723,prophet
100000003,2027-01,electricity_water_gas,455.0957851959701,prophet
100000003,2026-08,entertainment,226.43778942417865,prophet
100000003,2026-09,entertainment,227.53073273869072,prophet
100000003,2026-10,entertainment,228.58841981725075,prophet
100000003,2026-11,entertainment,229.68136313176282,prophet
100000003,2026-12,entertainment,230.7390502103229,prophet
100000003,2027-01,entertainment,231.83199352483496,prophet
100000003,2026-08,groceries,988.1250980558863,prophet
100000003,2026-09,groceries,985.5596968145112,prophet
100000003,2026-10,groceries,983.07705045189,prophet
100000003,2026-11,groceries,980.511649210515,prophet
100000003,2026-12,groceries,978.0290028478938,prophet
100000003,2027-01,groceries,975.4636016065186,prophet
100000003,2026-08,healthcare_insurance,211.18377397980296,prophet
100000003,2026-09,healthcare_insurance,211.32916537720502,prophet
100000003,2026-10,healthcare_insurance,211.46986672952957,prophet
100000003,2026-11,healthcare_insurance,211.61525812693162,prophet
100000003,2026-12,healthcare_insurance,211.75595947925618,prophet
100000003,2027-01,healthcare_insurance,211.90135087665823,prophet
100000003,2026-08,internet_mobile,349.0914668076317,prophet
100000003,2026-09,internet_mobile,349.5591206235034,prophet
100000003,2026-10,internet_mobile,350.01168883241144,prophet
100000003,2026-11,internet_mobile,350.479342648283,prophet
100000003,2026-12,internet_mobile,350.93191085719104,prophet
100000003,2027-01,internet_mobile,351.3995646730627,prophet
100000003,2026-08,shopping_clothing,323.24914382751894,prophet
100000003,2026-09,shopping_clothing,323.47246188939874,prophet
100000003,2026-10,shopping_clothing,323.68857614283087,prophet
100000003,2026-11,shopping_clothing,323.91189420471073,prophet
100000003,2026-12,shopping_clothing,324.1280084581428,prophet
100000003,2027-01,shopping_clothing,324.3513265200227,prophet
100000003,2026-08,subscriptions,296.76892948136083,prophet
100000003,2026-09,subscriptions,296.541349856131,prophet
100000003,2026-10,subscriptions,296.3211115091343,prophet
100000003,2026-11,subscriptions,296.09353188390446,prophet
100000003,2026-12,subscriptions,295.87329353690785,prophet
100000003,2027-01,subscriptions,295.645713911678,prophet
100000003,2026-08,transport_fuel,365.08596643354855,prophet
100000003,2026-09,transport_fuel,365.975891478013,prophet
100000003,2026-10,transport_fuel,366.83710926297874,prophet
100000003,2026-11,transport_fuel,367.7270343074432,prophet
100000003,2026-12,transport_fuel,368.5882520924089,prophet
100000003,2027-01,transport_fuel,369.47817713687334,prophet
100000004,2026-08,dining_cafes,582.4680902531195,prophet
100000004,2026-09,dining_cafes,580.87016033099,prophet
100000004,2026-10,dining_cafes,579.3237765353808,prophet
100000004,2026-11,dining_cafes,577.7258466132513,prophet
100000004,2026-12,dining_cafes,576.179462817642,prophet
100000004,2027-01,dining_cafes,574.5815328955126,prophet
100000004,2026-08,electricity_water_gas,447.19933861465825,prophet
100000004,2026-09,electricity_water_gas,446.5241538970676,prophet
100000004,2026-10,electricity_water_gas,445.8707493316573,prophet
100000004,2026-11,electricity_water_gas,445.1955646140666,prophet
100000004,2026-12,electricity_water_gas,444.5421600486563,prophet
100000004,2027-01,electricity_water_gas,443.8669753310656,prophet
100000004,2026-08,entertainment,629.062852530944,prophet
100000004,2026-09,entertainment,630.6433553993709,prophet
100000004,2026-10,entertainment,632.1728743043001,prophet
100000004,2026-11,entertainment,633.7533771727269,prophet
100000004,2026-12,entertainment,635.2828960776561,prophet
100000004,2027-01,entertainment,636.8633989460831,prophet
100000004,2026-08,groceries,4554.5882339983245,prophet
100000004,2026-09,groceries,4562.248168498824,prophet
100000004,2026-10,groceries,4569.661008338017,prophet
100000004,2026-11,groceries,4577.320942838517,prophet
100000004,2026-12,groceries,4584.73378267771,prophet
100000004,2027-01,groceries,4592.39371717821,prophet
100000004,2026-08,healthcare_insurance,329.33613162730876,prophet
100000004,2026-09,healthcare_insurance,330.12246507517744,prophet
100000004,2026-10,healthcare_insurance,330.88343292795366,prophet
100000004,2026-11,healthcare_insurance,331.6697663758224,prophet
100000004,2026-12,healthcare_insurance,332.43073422859857,prophet
100000004,2027-01,healthcare_insurance,333.21706767646725,prophet
100000004,2026-08,internet_mobile,309.80321289342487,prophet
100000004,2026-09,internet_mobile,309.2615906484782,prophet
100000004,2026-10,internet_mobile,308.7374400888524,prophet
100000004,2026-11,internet_mobile,308.19581784390573,prophet
100000004,2026-12,internet_mobile,307.67166728427986,prophet
100000004,2027-01,internet_mobile,307.1300450393332,prophet
100000004,2026-08,shopping_clothing,805.3078919857054,prophet
100000004,2026-09,shopping_clothing,807.548049934958,prophet
100000004,2026-10,shopping_clothing,809.7159447245573,prophet
100000004,2026-11,shopping_clothing,811.9561026738098,prophet
100000004,2026-12,shopping_clothing,814.123997463409,prophet
100000004,2027-01,shopping_clothing,816.3641554126616,prophet
100000004,2026-08,subscriptions,529.8187772953993,prophet
100000004,2026-09,subscriptions,530.0748654755579,prophet
100000004,2026-10,subscriptions,530.3226927466792,prophet
100000004,2026-11,subscriptions,530.5787809268378,prophet
100000004,2026-12,subscriptions,530.8266081979591,prophet
100000004,2027-01,subscriptions,531.0826963781177,prophet
100000004,2026-08,transport_fuel,441.7169024543982,prophet
100000004,2026-09,transport_fuel,440.65758437951496,prophet
100000004,2026-10,transport_fuel,439.6324378554343,prophet
100000004,2026-11,transport_fuel,438.573119780551,prophet
100000004,2026-12,transport_fuel,437.5479732564704,prophet
100000004,2027-01,transport_fuel,436.4886551815871,prophet
100000005,2026-08,dining_cafes,345.4845457302468,prophet
100000005,2026-09,dining_cafes,347.0594422079425,prophet
100000005,2026-10,dining_cafes,348.5835355734544,prophet
100000005,2026-11,dining_cafes,350.1584320511501,prophet
100000005,2026-12,dining_cafes,351.68252541666203,prophet
100000005,2027-01,dining_cafes,353.2574218943577,prophet
100000005,2026-08,electricity_water_gas,472.47486786097045,prophet
100000005,2026-09,electricity_water_gas,471.01306696484045,prophet
100000005,2026-10,electricity_water_gas,469.59842093632756,prophet
100000005,2026-11,electricity_water_gas,468.13662004019756,prophet
100000005,2026-12,electricity_water_gas,466.72197401168467,prophet
100000005,2027-01,electricity_water_gas,465.2601731155547,prophet
100000005,2026-08,entertainment,257.52740693389393,prophet
100000005,2026-09,entertainment,257.7005040924656,prophet
100000005,2026-10,entertainment,257.86801747172854,prophet
100000005,2026-11,entertainment,258.0411146303002,prophet
100000005,2026-12,entertainment,258.2086280095632,prophet
100000005,2027-01,entertainment,258.3817251681349,prophet
100000005,2026-08,groceries,2111.6041642371188,prophet
100000005,2026-09,groceries,2113.543596669415,prophet
100000005,2026-10,groceries,2115.4204667651848,prophet
100000005,2026-11,groceries,2117.3598991974804,prophet
100000005,2026-12,groceries,2119.2367692932507,prophet
100000005,2027-01,groceries,2121.1762017255464,prophet
100000005,2026-08,healthcare_insurance,158.45322010273358,prophet
100000005,2026-09,healthcare_insurance,159.01117859458842,prophet
100000005,2026-10,healthcare_insurance,159.55113842541567,prophet
100000005,2026-11,healthcare_insurance,160.10909691727048,prophet
100000005,2026-12,healthcare_insurance,160.64905674809773,prophet
100000005,2027-01,healthcare_insurance,161.20701523995257,prophet
100000005,2026-08,internet_mobile,375.38489495066955,prophet
100000005,2026-09,internet_mobile,375.9992868783329,prophet
100000005,2026-10,internet_mobile,376.59385971155547,prophet
100000005,2026-11,internet_mobile,377.2082516392188,prophet
100000005,2026-12,internet_mobile,377.8028244724414,prophet
100000005,2027-01,internet_mobile,378.41721640010473,prophet
100000005,2026-08,rent,1927.661974593978,prophet
100000005,2026-09,rent,1935.8487898412125,prophet
100000005,2026-10,rent,1943.77151427402,prophet
100000005,2026-11,rent,1951.9583295212549,prophet
100000005,2026-12,rent,1959.8810539540623,prophet
100000005,2027-01,rent,1968.067869201297,prophet
100000005,2026-08,shopping_clothing,148.75796894407102,prophet
100000005,2026-09,shopping_clothing,147.7857398660707,prophet
100000005,2026-10,shopping_clothing,146.844873016393,prophet
100000005,2026-11,shopping_clothing,145.87264393839268,prophet
100000005,2026-12,shopping_clothing,144.93177708871497,prophet
100000005,2027-01,shopping_clothing,143.95954801071466,prophet
100000005,2026-08,subscriptions,200.94426189964895,prophet
100000005,2026-09,subscriptions,201.09006798572622,prophet
100000005,2026-10,subscriptions,201.23117064967195,prophet
100000005,2026-11,subscriptions,201.3769767357492,prophet
100000005,2026-12,subscriptions,201.51807939969493,prophet
100000005,2027-01,subscriptions,201.66388548577217,prophet
100000005,2026-08,transport_fuel,331.01201583986654,prophet
100000005,2026-09,transport_fuel,329.5533370243356,prophet
100000005,2026-10,transport_fuel,328.1417123641444,prophet
100000005,2026-11,transport_fuel,326.6830335486134,prophet
100000005,2026-12,transport_fuel,325.27140888842223,prophet
100000005,2027-01,transport_fuel,323.8127300728913,prophet
100000006,2026-08,dining_cafes,158.89692318127427,prophet
100000006,2026-09,dining_cafes,158.8486288578621,prophet
100000006,2026-10,dining_cafes,158.80189241585032,prophet
100000006,2026-11,dining_cafes,158.75359809243815,prophet
100000006,2026-12,dining_cafes,158.7068616504264,prophet
100000006,2027-01,dining_cafes,158.6585673270142,prophet
100000006,2026-08,electricity_water_gas,310.27044098821204,prophet
100000006,2026-09,electricity_water_gas,309.21701793746604,prophet
100000006,2026-10,electricity_water_gas,308.19757627545374,prophet
100000006,2026-11,electricity_water_gas,307.1441532247078,prophet
100000006,2026-12,electricity_water_gas,306.1247115626955,prophet
100000006,2027-01,electricity_water_gas,305.0712885119495,prophet
100000006,2026-08,entertainment,228.94348415063834,prophet
100000006,2026-09,entertainment,227.57148593611086,prophet
100000006,2026-10,entertainment,226.24374572850363,prophet
100000006,2026-11,entertainment,224.87174751397612,prophet
100000006,2026-12,entertainment,223.5440073063689,prophet
100000006,2027-01,entertainment,222.1720090918414,prophet
100000006,2026-08,groceries,2395.272097941623,prophet
100000006,2026-09,groceries,2393.5271700321928,prophet
100000006,2026-10,groceries,2391.838530119842,prophet
100000006,2026-11,groceries,2390.093602210412,prophet
100000006,2026-12,groceries,2388.4049622980606,prophet
100000006,2027-01,groceries,2386.6600343886307,prophet
100000006,2026-08,healthcare_insurance,196.1629577155767,prophet
100000006,2026-09,healthcare_insurance,196.92965133906307,prophet
100000006,2026-10,healthcare_insurance,197.6716129101789,prophet
100000006,2026-11,healthcare_insurance,198.4383065336653,prophet
100000006,2026-12,healthcare_insurance,199.18026810478113,prophet
100000006,2027-01,healthcare_insurance,199.9469617282675,prophet
100000006,2026-08,internet_mobile,332.5529367309888,prophet
100000006,2026-09,internet_mobile,334.62868115555494,prophet
100000006,2026-10,internet_mobile,336.63746608255445,prophet
100000006,2026-11,internet_mobile,338.71321050712066,prophet
100000006,2026-12,internet_mobile,340.7219954341202,prophet
100000006,2027-01,internet_mobile,342.7977398586863,prophet
100000006,2026-08,rent,2744.9831469577234,prophet
100000006,2026-09,rent,2748.2516907942318,prophet
100000006,2026-10,rent,2751.4147977327884,prophet
100000006,2026-11,rent,2754.6833415692968,prophet
100000006,2026-12,rent,2757.846448507853,prophet
100000006,2027-01,rent,2761.114992344362,prophet
100000006,2026-08,shopping_clothing,122.64254116740736,prophet
100000006,2026-09,shopping_clothing,121.62955205866889,prophet
100000006,2026-10,shopping_clothing,120.64924001795426,prophet
100000006,2026-11,shopping_clothing,119.63625090921579,prophet
100000006,2026-12,shopping_clothing,118.65593886850115,prophet
100000006,2027-01,shopping_clothing,117.64294975976269,prophet
100000006,2026-08,subscriptions,195.00316307721374,prophet
100000006,2026-09,subscriptions,195.43363549428065,prophet
100000006,2026-10,subscriptions,195.85022170434536,prophet
100000006,2026-11,subscriptions,196.2806941214123,prophet
100000006,2026-12,subscriptions,196.697280331477,prophet
100000006,2027-01,subscriptions,197.12775274854388,prophet
100000006,2026-08,transport_fuel,184.63461437268657,prophet
100000006,2026-09,transport_fuel,185.02963467161126,prophet
100000006,2026-10,transport_fuel,185.41191238024803,prophet
100000006,2026-11,transport_fuel,185.8069326791727,prophet
100000006,2026-12,transport_fuel,186.18921038780945,prophet
100000006,2027-01,transport_fuel,186.58423068673412,prophet
100000007,2026-08,dining_cafes,204.19627930420936,prophet
100000007,2026-09,dining_cafes,204.21656502483145,prophet
100000007,2026-10,dining_cafes,204.23619636736896,prophet
100000007,2026-11,dining_cafes,204.25648208799103,prophet
100000007,2026-12,dining_cafes,204.27611343052854,prophet
100000007,2027-01,dining_cafes,204.29639915115064,prophet
100000007,2026-08,electricity_water_gas,773.0157753289641,prophet
100000007,2026-09,electricity_water_gas,775.1390934073773,prophet
100000007,2026-10,electricity_water_gas,777.1939173542288,prophet
100000007,2026-11,electricity_water_gas,779.3172354326421,prophet
100000007,2026-12,electricity_water_gas,781.3720593794936,prophet
100000007,2027-01,electricity_water_gas,783.4953774579069,prophet
100000007,2026-08,entertainment,470.7653332620557,prophet
100000007,2026-09,entertainment,470.3242001589611,prophet
100000007,2026-10,entertainment,469.8972971559663,prophet
100000007,2026-11,entertainment,469.4561640528716,prophet
100000007,2026-12,entertainment,469.0292610498768,prophet
100000007,2027-01,entertainment,468.5881279467822,prophet
100000007,2026-08,groceries,1007.8497059299887,prophet
100000007,2026-09,groceries,1002.7362183370168,prophet
100000007,2026-10,groceries,997.7876819567215,prophet
100000007,2026-11,groceries,992.6741943637496,prophet
100000007,2026-12,groceries,987.7256579834543,prophet
100000007,2027-01,groceries,982.6121703904826,prophet
100000007,2026-08,healthcare_insurance,277.65613783097365,prophet
100000007,2026-09,healthcare_insurance,278.25841552944036,prophet
100000007,2026-10,healthcare_insurance,278.8412649150533,prophet
100000007,2026-11,healthcare_insurance,279.44354261352004,prophet
100000007,2026-12,healthcare_insurance,280.02639199913295,prophet
100000007,2027-01,healthcare_insurance,280.62866969759966,prophet
100000007,2026-08,internet_mobile,323.02234826180086,prophet
100000007,2026-09,internet_mobile,324.0815591105659,prophet
100000007,2026-10,internet_mobile,325.10660186743524,prophet
100000007,2026-11,internet_mobile,326.1658127162003,prophet
100000007,2026-12,internet_mobile,327.1908554730697,prophet
100000007,2027-01,internet_mobile,328.2500663218347,prophet
100000007,2026-08,shopping_clothing,413.0568665668398,prophet
100000007,2026-09,shopping_clothing,415.4949653335321,prophet
100000007,2026-10,shopping_clothing,417.8544157529118,prophet
100000007,2026-11,shopping_clothing,420.29251451960414,prophet
100000007,2026-12,shopping_clothing,422.65196493898384,prophet
100000007,2027-01,shopping_clothing,425.09006370567613,prophet
100000007,2026-08,subscriptions,363.1097676311007,prophet
100000007,2026-09,subscriptions,363.2237839886703,prophet
100000007,2026-10,subscriptions,363.33412239922154,prophet
100000007,2026-11,subscriptions,363.4481387567912,prophet
100000007,2026-12,subscriptions,363.55847716734246,prophet
100000007,2027-01,subscriptions,363.6724935249121,prophet
100000007,2026-08,transport_fuel,400.0601050769442,prophet
100000007,2026-09,transport_fuel,399.34604374554596,prophet
100000007,2026-10,transport_fuel,398.6550166506445,prophet
100000007,2026-11,transport_fuel,397.9409553192463,prophet
100000007,2026-12,transport_fuel,397.24992822434484,prophet
100000007,2027-01,transport_fuel,396.5358668929467,prophet
100000008,2026-08,dining_cafes,308.35260518156934,prophet
100000008,2026-09,dining_cafes,309.1359756446244,prophet
100000008,2026-10,dining_cafes,309.8940760927422,prophet
100000008,2026-11,dining_cafes,310.6774465557973,prophet
100000008,2026-12,dining_cafes,311.43554700391513,prophet
100000008,2027-01,dining_cafes,312.2189174669702,prophet
100000008,2026-08,electricity_water_gas,699.5742003045631,prophet
100000008,2026-09,electricity_water_gas,700.6553041662318,prophet
100000008,2026-10,electricity_water_gas,701.7015337097819,prophet
100000008,2026-11,electricity_water_gas,702.7826375714504,prophet
100000008,2026-12,electricity_water_gas,703.8288671150008,prophet
100000008,2027-01,electricity_water_gas,704.9099709766693,prophet
100000008,2026-08,entertainment,195.41193331657342,prophet
100000008,2026-09,entertainment,195.66051238376124,prophet
100000008,2026-10,entertainment,195.90107277136232,prophet
100000008,2026-11,entertainment,196.1496518385501,prophet
100000008,2026-12,entertainment,196.3902122261512,prophet
100000008,2027-01,entertainment,196.63879129333898,prophet
100000008,2026-08,groceries,2854.124605575188,prophet
100000008,2026-09,groceries,2846.1531847475408,prophet
100000008,2026-10,groceries,2838.438906527237,prophet
100000008,2026-11,groceries,2830.46748569959,prophet
100000008,2026-12,groceries,2822.7532074792866,prophet
100000008,2027-01,groceries,2814.781786651639,prophet
100000008,2026-08,healthcare_insurance,216.1595195068038,prophet
100000008,2026-09,healthcare_insurance,215.03665483980737,prophet
100000008,2026-10,healthcare_insurance,213.9500116136818,prophet
100000008,2026-11,healthcare_insurance,212.8271469466854,prophet
100000008,2026-12,healthcare_insurance,211.74050372055984,prophet
100000008,2027-01,healthcare_insurance,210.6176390535634,prophet
100000008,2026-08,internet_mobile,229.94145831798906,prophet
100000008,2026-09,internet_mobile,230.43474007748333,prophet
100000008,2026-10,internet_mobile,230.9121095221552,prophet
100000008,2026-11,internet_mobile,231.40539128164946,prophet
100000008,2026-12,internet_mobile,231.88276072632135,prophet
100000008,2027-01,internet_mobile,232.3760424858156,prophet
100000008,2026-08,rent,3005.5745536633053,prophet
100000008,2026-09,rent,3013.141880997019,prophet
100000008,2026-10,rent,3020.4651009973873,prophet
100000008,2026-11,rent,3028.0324283311006,prophet
100000008,2026-12,rent,3035.355648331469,prophet
100000008,2027-01,rent,3042.9229756651825,prophet
100000008,2026-08,shopping_clothing,233.79725326708163,prophet
100000008,2026-09,shopping_clothing,233.7548564313831,prophet
100000008,2026-10,shopping_clothing,233.71382723554584,prophet
100000008,2026-11,shopping_clothing,233.67143039984737,prophet
100000008,2026-12,shopping_clothing,233.6304012040101,prophet
100000008,2027-01,shopping_clothing,233.5880043683116,prophet
100000008,2026-08,subscriptions,226.65402581474038,prophet
100000008,2026-09,subscriptions,226.5920185597472,prophet
100000008,2026-10,subscriptions,226.5320115387861,prophet
100000008,2026-11,subscriptions,226.4700042837929,prophet
100000008,2026-12,subscriptions,226.40999726283178,prophet
100000008,2027-01,subscriptions,226.3479900078386,prophet
100000008,2026-08,transport_fuel,433.78359474453026,prophet
100000008,2026-09,transport_fuel,434.0378456249267,prophet
100000008,2026-10,transport_fuel,434.28389486402,prophet
100000008,2026-11,transport_fuel,434.53814574441645,prophet
100000008,2026-12,transport_fuel,434.78419498350974,prophet
100000008,2027-01,transport_fuel,435.0384458639062,prophet
100000009,2026-08,dining_cafes,484.12207366449405,prophet
100000009,2026-09,dining_cafes,481.16693370102263,prophet
100000009,2026-10,dining_cafes,478.307120833147,prophet
100000009,2026-11,dining_cafes,475.3519808696756,prophet
100000009,2026-12,dining_cafes,472.49216800180005,prophet
100000009,2027-01,dining_cafes,469.53702803832863,prophet
100000009,2026-08,electricity_water_gas,436.0841844543229,prophet
100000009,2026-09,electricity_water_gas,435.1886846781565,prophet
100000009,2026-10,electricity_water_gas,434.32207199154396,prophet
100000009,2026-11,electricity_water_gas,433.42657221537763,prophet
100000009,2026-12,electricity_water_gas,432.55995952876503,prophet
100000009,2027-01,electricity_water_gas,431.6644597525987,prophet
100000009,2026-08,entertainment,217.98703341834582,prophet
100000009,2026-09,entertainment,216.63734780336705,prophet
100000009,2026-10,entertainment,215.3312004340328,prophet
100000009,2026-11,entertainment,213.98151481905407,prophet
100000009,2026-12,entertainment,212.67536744971983,prophet
100000009,2027-01,entertainment,211.3256818347411,prophet
100000009,2026-08,groceries,2724.740512679952,prophet
100000009,2026-09,groceries,2731.192137703613,prophet
100000009,2026-10,groceries,2737.435645791027,prophet
100000009,2026-11,groceries,2743.887270814688,prophet
100000009,2026-12,groceries,2750.1307789021016,prophet
100000009,2027-01,groceries,2756.5824039257627,prophet
100000009,2026-08,healthcare_insurance,269.3942537491926,prophet
100000009,2026-09,healthcare_insurance,270.6377260160375,prophet
100000009,2026-10,healthcare_insurance,271.8410862742745,prophet
100000009,2026-11,healthcare_insurance,273.0845585411194,prophet
100000009,2026-12,healthcare_insurance,274.2879187993565,prophet
100000009,2027-01,healthcare_insurance,275.53139106620137,prophet
100000009,2026-08,internet_mobile,251.8416266453286,prophet
100000009,2026-09,internet_mobile,252.6687521788508,prophet
100000009,2026-10,internet_mobile,253.46919624354973,prophet
100000009,2026-11,internet_mobile,254.2963217770719,prophet
100000009,2026-12,internet_mobile,255.09676584177083,prophet
100000009,2027-01,internet_mobile,255.92389137529307,prophet
100000009,2026-08,shopping_clothing,234.74646102251918,prophet
100000009,2026-09,shopping_clothing,234.42305291847535,prophet
100000009,2026-10,shopping_clothing,234.1100773339168,prophet
100000009,2026-11,shopping_clothing,233.78666922987298,prophet
100000009,2026-12,shopping_clothing,233.4736936453144,prophet
100000009,2027-01,shopping_clothing,233.15028554127056,prophet
100000009,2026-08,subscriptions,338.4496707553833,prophet
100000009,2026-09,subscriptions,337.37334964280683,prophet
100000009,2026-10,subscriptions,336.33174856612,prophet
100000009,2026-11,subscriptions,335.2554274535435,prophet
100000009,2026-12,subscriptions,334.2138263768566,prophet
